companyId,Fundamentals Source,Name,Market Capitalization,Close Price,Industry,Sector,Price To Earnings,Price To Sales,Revenue Growth TTM,PAT Growth TTM,PAT Growth QoQ,Price To Book Value,Returns 1W,Returns 1M,Returns 3M,Returns 6M,SMA 20D,EV To EBITDA,52WH Distance,52WL,Debt To Equity,Debt To Equity 3 Years Back,Change In DII Holdings 1 Year,Change In FII Holdings 1 Year,Promoter Holdings,Change In Promoter Holdings 1 Year,ROCE,PBT Growth TTM,Revenue Growth QoQ,Revenue Growth YoY,52WL Distance,All Time High Distance,CFO To PAT,CFO To EBITDA,CWIP,CWIP 1 Year Back,Fixed Assets,Fixed Assets 2 Years Back,Debt,Debt 2 Years Back
NSE:METROBRAND,C,Metro Brands Ltd,29068.68,1066.9,Footwear,Leather,81.63,11.07,10.3,-14.2,-30.18,16,-3.66,-5.32,-11.82,-9.03,1147.43,39.83,20.68,990.05,0.79,0.61,0.36,0.5,71.86,-0.1,18.71,10.97,3.65,11.22,7.76,25.97,196.79,92.09,18.22,9.38,1810.59,1484.31,1438.63,1098.43
NSE:METROPOLIS,C,Metropolis Healthcare Ltd,9865.69,1903.4,Diagnostics,Healthcare,62.04,6.65,15.41,6.87,16.88,6.89,-0.89,-0.44,-2.39,-3.83,1916.82,29.82,15.89,1315,0.14,0.27,5.08,-6.04,48.89,-0.54,14.12,5.39,11.17,22.7,44.75,46.83,180.56,86.72,0,0,1572.72,1177.06,200.83,197.06
NSE:MICEL,C,MIC Electronics Ltd,928.14,38.51,Electronics - Equipment/Components,Consumer Durables,98.74,8.75,34.95,-83.01,29.94,4.06,-5.4,-13.42,-31.18,-28.96,42.66,49.03,54.15,38.32,0.2,0.26,0,-4,55.52,-10.94,6.76,4.31,226.36,37.98,0.5,66.45,-495.01,-269.69,0,1.87,48.04,25.97,45.85,11.6
BSE:MIDWEST,C,Midwest Gold Ltd,5828.43,4837.7,Mining/Minerals,Mining & Mineral products,null,7472.35,null,null,6.88,24.41,18.63,19.11,121.73,322.45,4525.16,-1332.01,4.2,142.3,1.19,null,1.07,11.7,57.91,-14.12,-2.3,null,144.9,null,3299.65,4.2,486.71,782.18,75.54,null,null,null,105.96,null
NSE:MIDWESTLTD,C,Midwest Ltd,5164.49,1428.2,Granite & Marble,Miscellaneous,50.41,8.25,null,null,13.66,6.37,-8.93,-4.48,null,null,1638.79,32.63,23.21,1048.5,0.39,0.28,null,null,77.13,null,22.07,null,11.54,12.38,36.21,23.21,65.5,50.83,226.13,119.16,null,null,241.7,151.02
NSE:MINDACORP,C,Minda Corporation Ltd,13407.57,560.8,Auto Ancillaries - Diversified,Auto Ancillaries,49.45,2.44,12.99,-10.94,29.4,5.5,-3.06,-6.19,-3.82,7.26,584.58,23.82,9.54,445.05,0.63,0.45,0.01,1.1,64.84,0,10.79,-8.5,10.79,19.02,26.01,13.99,227.59,94.73,90.42,85.2,1544.24,1212.37,1536.21,535.2
NSE:MINDSPACE,C,Mindspace Business Parks REIT,31806.41,490.58,Real Estate Investment Trusts,Real Estate Investment Trusts,60.57,11.12,14.17,-2.2,-23.99,1.42,1.25,4.03,4.39,17.16,478.21,23.07,2.26,355.25,0.83,0.37,5.03,-4.68,64.45,0.97,6.81,8.33,4.29,18.98,38.09,2.26,392.67,103.29,83.77,64.83,25547.07,21973.53,11259.21,6985.61
NSE:MINDTECK,C,Mindteck (India) Ltd,706.86,221.21,IT - Software,IT - Software,22.76,1.72,0.23,12.38,-13.6,2.52,4.41,7.74,-23.6,0.45,213.13,16.35,28.1,145,0.02,0.03,0,-0.04,64.2,-0.29,14.08,16.08,0.33,-6.1,52.56,39.89,84.14,68.43,0,0,35.09,32.84,5.72,2.21
NSE:MIRCELECTR,S,MIRC Electronics Ltd,1268.86,34.35,Consumer Electronics,Consumer Durables,null,1.89,-30.79,-61.57,85.75,7.67,9.67,45.67,19.23,107.68,29.55,-45.08,4.58,10.26,0.31,0.43,0,0.03,53.36,0,-1.09,-61.57,15.95,7.89,234.8,42.76,-1344.78,380.35,1.53,0.04,null,78.02,48.66,103.91
NSE:MIDHANI,C,Mishra Dhatu Nigam Ltd,6703.96,357.85,Aerospace & Defence - Equipments,Aerospace & Defence,62.34,6.52,-5.01,21.98,-0.08,4.65,2.9,19.84,-5.23,-16.44,337.14,32.39,23.7,226.93,0.23,0.38,0.39,-0.05,74,0,10.03,19.45,23.01,-19.99,57.69,34.64,195.75,99.5,24.2,25.09,1072.04,1031.51,338.32,432.65
BSE:MISHTANN,C,Mishtann Foods Ltd,500.01,4.64,Food - Processing - Rice,FMCG,1.5,0.35,2.44,-8.37,15.47,0.43,-2.73,-2.93,-8.66,-32.36,4.84,1.6,40.44,4.28,0.04,0.4,0,-5.63,43.48,0,27.87,-9.08,0.11,13.05,8.41,87.12,-14.6,-14.35,0,0,2.86,3.62,45.77,46.61
NSE:MMFL,C,M M Forgings Ltd,2053.42,425.3,"Castings, Forgings & Fastners","Castings, Forgings & Fastners",21.48,1.38,-5.42,-27.77,-13.65,2.21,6.07,16.9,42.26,13.61,388.29,10.8,9.89,288.1,1.31,1.12,-1.3,-2.01,56.34,0,9.33,-29.21,6.44,-3.35,47.62,41.72,149.04,61.34,309.54,383.31,1077.13,914.17,1216.41,930.84
NSE:MMP,C,MMP Industries Ltd,636.59,250.6,Aluminium Products,Non Ferrous Metals,27.3,0.83,26.79,-35.43,229.57,1.99,-0.34,0.34,-3.82,-12.18,256.02,13.57,23.09,218,0.54,0.22,0,0,74.48,0,8.27,-37.48,2.39,29.59,14.95,45.27,146.08,88.97,29.36,28.41,237.37,182.65,173.11,93.22
NSE:MMTC,C,MMTC Ltd,10330.5,68.87,Trading,Trading,46.85,3513.78,-17.88,7.14,285.92,5.37,9.14,25.49,1.13,0.31,64.09,-87.04,21.91,44.5,0.02,0.14,-0.1,-0.09,89.93,0,26.09,128.76,-19.12,-29.49,54.76,47.75,-418.7,261.59,0,0.01,22.34,28.89,32.13,159.29
BSE:MOBAVENUE,C,Mobavenue AI Tech Ltd,1762.5,1175,Computer Education,IT - Software,78.6,389.93,null,null,21.67,71.91,-0.47,-9.48,7.81,5.91,1198.25,1836.34,11.45,580,0,null,0,0,67.61,0,7.64,null,17.04,440.5,102.59,11.45,-201.95,-161.28,0,null,3.96,null,0,null
BSE:MODINSU,C,Modern Insulators Ltd,989.79,209.95,Capital Goods - Electric General,Capital Goods - Electrical Equipment,21.82,1.64,29.25,6.66,9,2,1.87,28.65,72.66,102.62,203.45,17.48,8.72,77.4,0.07,0.02,0,0,60.18,-0.02,12.55,34.2,24.83,53.58,171.25,8.72,102.91,106.34,3.78,1.28,171.4,162.63,32.62,19.14
BSE:MODIS,C,Modis Navnirman Ltd,605.37,309,Construction & Contracting,Construction,48.06,8.07,32,22.63,70.48,7.47,-7.76,-8.2,-1.29,13.6,335.09,69.11,24.26,220,0.04,5.13,0.75,6.61,63.79,0,13.33,21.42,36.32,53.46,40.45,24.26,-224.98,-206.52,0,0,null,null,3.34,7.47
NSE:MOIL,S,MOIL Ltd,7015.15,344.75,Mining/Minerals,Mining & Mineral products,23.29,4.69,-0.7,-13.32,36.75,2.6,2.38,5.78,-9.17,-8.1,351.88,15.18,15,274.05,0,0,-0.8,1.19,64.68,0,13.61,-20.34,0,19.24,25.8,41.37,113.8,82.32,494.7,507.22,null,951.46,0,0
NSE:MOLDTKPAC,S,Mold-Tek Packaging Ltd,1922.13,578.45,Packaging - FMCG/Consumers,Packaging,28.34,2.28,15.51,7.93,-30.89,2.88,-1.41,1,-25.18,-18.17,596.22,13.74,35.22,410,0.33,0.08,-3.87,-2.19,33.08,0.39,12.03,9.35,-12.8,9.65,41.09,47.89,182.35,77.97,45.86,30.42,null,477.04,221.87,126.26
NSE:MONARCH,C,Monarch Networth Capital Ltd,2362.2,298,Finance - Capital Markets - Brokers,Stock/ Commodity Brokers,15.1,7.41,-6.26,1.51,-0.62,2.68,-0.78,-2.95,-4.64,-21.48,304.42,8.27,38.42,293.5,0.01,0.01,-0.58,0.11,52.86,0.07,24.01,2.31,-15.17,-20.11,1.53,40.28,19.93,13.72,null,0,19.79,12.61,11.07,112.96
BSE:MONIKA,S,Monika Alcobev Ltd,614.33,286.4,Trading,Trading,53.23,2.29,null,null,-45.01,2.64,-0.71,-2.42,-3.34,null,289.84,null,17.03,267,1.81,17.07,null,null,62.1,null,17.95,null,-23.03,38.62,7.27,17.03,-112.15,-56.11,0,0,null,null,174.1,72.06
NSE:MONOLITH,C,Monolithisch India Ltd,1093.1,502.9,Refractories,Refractories,116.14,9.62,null,null,1.14,9.33,5.1,2.4,9.61,17.32,494.1,42.04,17.2,219.45,0.21,null,null,null,74.15,null,46.22,null,1.65,39.71,129.16,17.2,27.65,19.02,0,null,null,null,7.43,null
NSE:MONTECARLO,C,Monte Carlo Fashions Ltd,1250.45,603.15,Textiles - Readymade Apparel,Textiles,14.47,1.1,8.1,59.25,200.25,1.5,-1.19,-16.12,-13.68,-0.28,655.47,10.04,29.94,518.05,0.89,0.43,-0.8,0.08,73.17,0,10.87,69.02,79.53,13.2,16.43,38.83,89.7,39.04,0,0.3,386.53,331.56,742.81,381.97
NSE:MOREPENLAB,C,Morepen Laboratories Ltd,2066.33,37.71,Pharma - API & CRAMS,Pharmaceuticals,21.07,1.18,-0.29,-24.52,259.68,1.73,-3.46,-7.8,-22.23,-40.43,40.37,16.55,47.13,37.5,0.13,0.03,-0.39,-0.6,35.65,0,10.07,-32.3,-3.21,-5.97,0.56,62.63,27.16,18.42,25.54,28.34,471.23,307.34,158.46,29
BSE:MORGANITE,S,Morganite Crucible (India) Ltd,815.98,1457.1,Refractories,Refractories,32.28,4.65,4.99,4.51,52.17,6.02,-5.46,-5.19,-8.94,0.17,1531.95,20.77,25.81,1170,0.02,0,0.51,0,75,0,27.09,10.8,7.97,3.66,24.54,25.81,91.82,62.23,1.53,3.83,null,61.6,2.15,1.34
BSE:MOSCHIP,C,Moschip Technologies Ltd,3633.55,188.3,IT - Software,IT - Hardware,84.06,6.69,46.46,155.22,11.47,9.87,-3.49,-5.83,-29.99,7.05,202.26,56.67,34.62,125.3,0.13,0.64,0,-2.83,41.65,-4.45,11.97,145.16,8.37,16.96,50.28,42.38,299.7,178.8,0,21.89,266.74,244.79,48.17,69.49
NSE:MOS,C,MOS Utility Ltd,593.4,23.05,E-Commerce - Platform - Utility,E-Commerce/App based Aggregator,53.6,0.96,null,null,25.3,5.4,1.54,-0.43,-7.62,-11.41,22.78,28.04,28.19,19.08,0.22,null,0,9.42,49.52,-15.15,19.58,null,-2.42,null,20.81,38.53,273.35,181.12,0.25,2.46,null,null,18.8,7.8
NSE:MSUMI,S,Motherson Sumi Wiring India Ltd,30074.59,45.35,Auto Ancillaries - Diversified,Auto Ancillaries,49.84,2.99,13.64,-7.1,15.54,16.31,-5.2,-0.35,-1.97,5.47,47.58,29.76,15.38,30.72,0.14,0.28,0.43,0.29,61.73,0,40.08,-6.38,10.74,18.76,47.62,15.38,60.21,36.62,53.33,36.7,null,599.7,252.73,259.1
NSE:MOTILALOFS,C,Motilal Oswal Financial Services Ltd,51153.26,850.95,Finance - Capital Markets - Wealth Management,Stock/ Commodity Brokers,25.19,6.58,-14.62,-40.4,-68.63,3.97,5.74,2.08,-15.48,-9.17,852.26,15.29,22.44,513,1.22,1.64,-0.57,1.18,67.69,-1.17,13.49,-38.24,-32.44,-34.91,65.88,22.44,48.43,26.72,null,100.59,768.17,603.25,15695.79,13787.48
NSE:MOTISONS,S,Motisons Jewellers Ltd,1273.42,12.93,"Diamond, Gems & Jewellery","Diamond, Gems and Jewellery",22.68,2.88,0.83,45.95,166.87,2.87,-4.29,-18.93,-25.26,-40.44,14.47,15.69,50.55,12.82,0.12,1.22,0.11,-0.49,66,0,16.45,39.58,3.93,-17.26,0.86,61.75,-52.38,-33.05,0,0,null,7.33,54.89,111.24
NSE:MPHASIS,C,Mphasis Ltd,55004.33,2886.5,IT - Software,IT - Software,30.72,3.69,8.73,11.94,6.2,5.72,1.7,0.82,3.7,0.34,2845.52,19.06,6.23,2044.55,0.21,0.03,0.1,0.27,40.1,-0.22,22.03,12.93,4.54,10.34,41.18,21.13,111.93,71.98,0.8,0.18,6090.63,5580.38,1979.03,1543.57
NSE:MPSLTD,C,MPS Ltd,3229.06,1887.7,E-Commerce - Platform - Utility,IT - Software,17.94,4.31,16.76,49.25,57.32,6.59,0.49,-5.79,-17.78,-34.62,1965.55,13.85,38.69,1782.6,0.02,0.02,0.13,-1.22,68.34,0,47.31,43.65,4.38,9.42,5.9,38.69,67.76,47.84,0,2.99,351.56,389.11,10.1,4.54
NSE:MRF,C,MRF Ltd,60580.49,142840,Tyres & Tubes,Tyres,32.68,2.08,9.56,-4.82,5.03,3.12,-2.89,-6.43,-8,-6.32,150058.25,15.77,12.69,102124.05,0.19,0.2,0.7,-0.41,27.74,-0.02,12.28,-5.75,-3.87,7.23,39.87,12.69,99.92,45.73,948.78,1168.63,13114.13,12046.22,3631.22,2821.5
NSE:BECTORFOOD,C,Mrs Bectors Food Specialities Ltd,7005.83,228.21,FMCG - Foods,FMCG,51.28,3.57,10.82,-4.45,18.23,5.77,-1.19,-11.37,-10.66,-23.4,235.89,28.99,31.55,224,0.15,0.23,1.1,1.26,49.04,0.01,13.79,-5.05,16.59,11.11,1.88,48.13,112.74,64.22,175.83,237.84,772.77,524.07,182.67,244.9
NSE:MSPL,C,MSP Steel & Power Ltd,1899.9,33.52,Steel - Sponge Iron,Steel,null,0.66,-3.14,-648.01,-519.06,2.08,-3.37,-6.81,-2.61,-0.27,35.8,16.81,18.24,21.6,0.31,3.16,14.79,-0.92,35.24,-7.1,-1.64,-595.81,-4.78,3.13,55.19,48.05,-667.44,141.41,13.51,0.59,779.31,816.47,281.37,781.48
NSE:MSTCLTD,C,MSTC Ltd,3358.43,477.05,E-Commerce - Platform - Utility,E-Commerce/App based Aggregator,8.07,10.1,-36.68,132.35,12.19,4.04,-1.24,0.82,-12.15,-11.18,498.15,11.69,25.85,411.1,0.17,0.18,-0.42,-2.16,64.75,0,53.65,79.6,9.79,18.2,16.04,59.05,63.95,141.85,0,0,206.77,149.77,145,145
NSE:MTARTECH,C,MTAR Technologies Ltd,8214.96,2670.7,Aerospace & Defence - Equipments,Aerospace & Defence,183.55,12.64,12.06,16.15,-60.68,11.04,-0.71,12.17,20.29,73.6,2485.13,73.44,4.92,1155.6,0.25,0.23,7.51,1.39,31.41,-5.01,9.11,17.33,-13.41,-28.71,131.11,8.55,191.45,83.8,14.46,53.16,488.59,340.54,186.46,190.92
NSE:MUFIN,C,Mufin Green Finance Ltd,2039.28,117.72,Finance & Investments - Others,Finance,109,10.17,40.81,-3.91,78.03,6.42,0.21,4.92,23.25,25.93,116.69,106.15,6.82,63.11,2.72,null,-1.2,0.51,54.2,-0.32,10.4,-5.25,9.3,15.73,86.53,57.1,-792.78,-540.65,null,0,6.11,8.82,863.41,640.07
NSE:MUKANDLTD,C,Mukand Ltd,1856.91,128.51,Steel,Steel,28.75,0.4,-5.63,-33.95,-65.97,1.94,0.13,-2.35,-1.31,-10.36,133.15,14.47,20.67,84.4,1.89,1.76,0,0.09,74.7,0,8.94,-14.5,2.83,-8.09,52.26,39.61,237.3,63.36,187.24,140.15,506.25,452.06,1811.11,1489.05
NSE:MUKKA,C,Mukka Proteins Ltd,663.6,22.12,FMCG Processing - Other,FMCG,14,0.6,0.43,2.75,332.7,1.49,-2.68,-9.23,-11.52,-25.75,23.51,11.53,46.05,21.92,1.37,1.77,-0.34,-1.12,73.33,0,10.42,26.83,43.22,63.93,0.91,60.89,-232.72,-117.97,32.93,8.56,109.41,84.89,609.81,365.27
NSE:MCX,C,Multi Commodity Exchange of India Ltd,62371.01,2446,Exchanges,Financial Services,89.6,46.54,50.14,100.59,-2.82,29.88,11.64,20.33,31.08,45.93,2218.51,71.51,2.12,881.63,0,0,3.04,-3.06,0,0,41.95,106.85,0.27,31.04,177.44,2.12,169.65,142.81,0.41,18.27,430.3,387.34,0.74,1.66
NSE:MUNJALAU,C,Munjal Auto Industries Ltd,744.1,74.41,Auto Ancillaries - Diversified,Auto Ancillaries,22.48,0.35,13.34,-6.06,-30.19,1.72,-1.16,-5.34,-20.26,-6.11,78.57,10.09,35.04,60.52,0.92,0.73,0,0,74.81,0,11.05,1.65,18.95,11.79,22.95,48.93,64.58,21.61,27.28,18.14,440.38,399.33,395.24,276.43
NSE:MUTHOOTFIN,C,Muthoot Finance Ltd,158022.01,3936.1,Finance & Investments - Gold Loan,Finance,21.55,6.44,41.17,49.06,22.16,4.81,3.01,2.32,20.43,48.52,3847.23,28.16,1.47,1965,3.76,2.57,-1.94,1.74,73.35,0,11.95,47.96,12.91,47.76,100.31,1.47,-495.57,-364.77,null,12.83,640.91,451.94,123324.36,68112.44
NSE:MUTHOOTMF,S,Muthoot Microfin Ltd,3171.67,186.03,Finance & Investments - Microfinance,Finance,null,1.34,-6.88,-186.04,393.85,1.17,3.01,5.56,12.14,11.66,180.61,-23.95,6.7,119.25,3.2,4.05,0.58,-2.62,55.47,0,3.58,-188.56,3.17,-12.99,56,33.8,-621.07,-555.45,null,0,208.9,214.66,8652.55,8424.79
NSE:MVKAGRO,C,MVK Agro Food Product Ltd,3485.78,690.2,Sugar,Sugar,369.09,23.28,null,null,null,8.61,11.83,-7.33,21.12,253.22,715.07,192.24,15.73,32.05,1.18,null,0,0.02,59.82,-36.16,10.66,null,null,null,2053.51,15.73,547.91,284,0.78,0.78,null,null,105.69,91.56
NSE:NACLIND,C,NACL Industries Ltd,4183.46,178.77,Pesticides/Agrochemicals,Agro Chemicals,null,3.04,-13.44,129.28,-80.44,6.03,3.71,7.21,-1.76,-28.97,170.19,-279.89,42.55,49.28,1.13,1.26,1.42,-0.15,53.74,-9.92,-3.38,129.96,1.91,3.78,262.76,42.55,-509.04,-745.95,2.33,42.68,464.56,456.98,501.64,789.08
NSE:NAHARPOLY,C,Nahar Polyfilms Ltd,559.57,227.58,Packaging - BOPP,Packaging,9.22,0.8,8.64,971.94,9.13,0.66,-1.02,-9.26,-23.37,-35.87,237.01,6.9,41.64,176.42,0.11,0.21,0,-0.02,72.28,0.4,8.53,754.22,-12.43,2.21,29,61.94,160.18,74.39,9.78,0,193.74,237.24,95.59,125.85
NSE:NAHARSPING,S,Nahar Spinning Mills Ltd,649.39,180.06,Textiles - Hosiery/Knitwear,Textiles,19.51,0.2,3.67,-230.64,-129.07,0.42,-2.7,-8.96,-10.05,-32.08,191.37,7.54,41.73,178.82,0.5,0.47,-0.15,-0.12,67.43,0.35,4.86,-246.56,-4.88,0.43,0.69,73.9,753.66,59.6,11.09,5.31,null,917.75,760.26,1151.01
NSE:NSIL,C,Nalwa Sons Investments Ltd,3144.62,6122.5,Finance & Investments - Others,Finance,123.86,35.88,-35.54,-69.52,-30.71,0.19,-1.61,-7.61,-21.96,-15.59,6419.5,90.76,29.87,4600,0,0,0.1,0.39,55.62,0,0.23,-66.79,-33.32,-58.61,33.1,38.62,134.19,96.65,null,0,0.03,0.04,0.54,0
NSE:NH,C,Narayana Hrudayalaya Ltd,39171.88,1916.8,Hospitals,Healthcare,46.07,6.57,16.36,8.52,31.41,9.65,1.04,1.26,8.62,-1.77,1893.5,29.61,19.13,1260,0.58,0.41,-0.14,0.8,63.85,0,18.18,11.76,9.06,20.28,52.13,19.13,124.81,77.23,134.58,85.92,4398.91,2651.08,2340.22,1626.69
NSE:NATCOPHARM,C,Natco Pharma Ltd,15392.7,859.4,Pharma - Formulators,Pharmaceuticals,10,3.51,-3.79,-20.96,7.83,1.78,-3.46,-6.73,4.57,-15.86,902.17,7.8,35.91,726.8,0.03,0.03,-0.88,-3.42,49.48,-0.13,21.17,-21.25,2.57,-0.59,18.24,47.57,90.09,77.27,255.2,225.4,2697.3,2490.8,260.7,371.2
NSE:NATIONALUM,C,National Aluminium Company Ltd,66412.61,361.6,Aluminium,Non Ferrous Metals,10.86,3.68,30.8,97.08,36.25,3.35,3.89,30.61,59.41,92.32,323.57,7.19,3.39,137.75,0,0.01,-3.85,4.14,51.28,0,41.36,93.14,12.75,7.27,162.5,3.39,110.22,76.75,5374.33,4936.2,7591.75,7994.32,55.88,96.38
NSE:NFL,C,National Fertilizer Ltd,4059.05,82.74,Fertilisers,Fertilizers,38.48,0.2,-7.79,-70.89,9.2,1.58,-1.46,-5.07,-13.87,-17.26,87.17,14.34,28,71,1.77,1.57,-1.37,0.64,74.71,0,4.41,-70.21,91.36,54.04,16.54,51.32,1407.77,426.17,179.95,171.53,3625.83,3865.29,4537.06,4090.73
NSE:NHIT,C,National Highways Infra Trust,28859.07,149,Infrastructure Investment Trusts,Infrastructure Investment Trusts,57.53,8.86,103.29,52.08,-7.72,1.18,0.68,0,5.3,12.41,148.42,18.48,1.32,128.85,1.01,0.4,-7.42,0,11.07,-4.41,3.8,31.58,-2.07,76.71,15.64,1.32,645.73,106.39,0.54,0.77,43768.66,10990.34,21712.39,11734.49
BSE:NSDL,C,National Securities Depository Ltd,20539,1026.95,Finance - Capital Markets,Miscellaneous,55.63,14.46,null,null,23.16,9.48,-1.18,-2.78,-12.4,null,1054.82,53.31,27.93,880,0.01,0,null,null,0,null,22.7,null,28.21,12.15,16.7,27.93,162.58,148.56,21.52,12.91,328.29,null,10.13,16.82
BSE:NATIONSTD,S,National Standard (India) Ltd,3909.7,1954.85,Engineering - General,Realty,355.43,109.36,47.48,-33.66,330.3,14.08,-9.72,50.95,12.11,-22.14,1491.93,-880.78,55.05,1206,0,0,0,0,73.94,0,5.54,-31.57,null,353.95,62.09,89.71,-62.58,-5363.31,0,0,null,0.02,0,0
NSE:NAVA,C,Nava Ltd,16005.14,565.55,Diversified,Diversified,20.29,3.98,1.03,-17.71,-55.52,1.98,-2.78,-0.58,-7.66,-7.6,572.88,9.17,23.05,356.05,0.2,0.51,0.22,-0.73,50.1,1.21,15.58,-8.26,-19.23,7.02,58.84,23.05,150.24,117.54,1358.75,575.24,5646.76,5558.61,1595.8,413.66
NSE:NAVINFLUOR,C,Navin Fluorine International Ltd,31550.59,6156.5,Chemicals - Flourine,Chemicals,69.41,11.3,30.16,71.86,26.63,8.76,8.04,2.1,21.73,24.06,5899.1,41.1,1.07,3502,0.33,0.39,1.39,3.92,27.12,-1.32,14.58,82.72,4.55,46.26,75.8,1.07,197.79,106.95,549.85,355.42,2779.69,1874.6,1176.72,1368.46
NSE:NAVKARCORP,S,Navkar Corporation Ltd,1519.94,100.98,Logistics - Warehousing/Supply Chain,Logistics,null,2.57,17.97,-87.85,115.17,0.79,5.76,5.39,-16.7,-11.44,100.14,28.82,37.43,80.54,0.09,0.02,0.18,-0.07,70.37,-0.08,0.31,-67.12,14.45,43.56,25.38,59.12,-185.37,1524.1,3.13,5.3,null,1945.66,170.58,219.27
NSE:NAVNETEDUL,C,Navneet Education Ltd,3179.5,143.73,Printing & Stationery,Printing & Stationery,15.54,1.81,-0.38,-73.51,-109.55,1.64,-3.34,1.11,-7.98,-3.43,146.66,9.07,14.7,127.51,0.05,0.25,0.44,-0.26,63.35,0,14.36,-69.52,-68.89,-9.19,12.72,25.72,34.14,86.09,74,43.37,335,254.66,102,257.51
NSE:NAZARA,C,Nazara Technologies Ltd,9946.99,268.5,Entertainment & Media,E-Commerce/App based Aggregator,9.91,4.78,80,-49.45,-166.09,2.93,-1.7,9.41,2.23,-22.39,261.27,55.51,26.08,221.35,0.06,0.03,-5.03,2.92,35.46,25.41,1.1,-81.8,5.55,65.07,21.3,36,104.75,53.83,0.35,13.92,2718.87,625.3,196.5,27.7
NSE:NBCC,C,NBCC (India) Ltd,28004.4,103.72,Infra - Construction & Contracting,Miscellaneous,46.72,2.2,15.84,26.56,16.04,10.49,-5.02,-7.13,-7.69,-9.8,115.03,36.57,20.64,70.8,0,0,3.31,1.04,61.75,0,31.13,26.04,21.71,18.99,46.5,25.82,117.9,105.3,23.24,4.42,526.75,185.28,0.32,0.63
NSE:NBIFIN,C,NBI Industrial Finance Company Ltd,652.58,2208.5,Finance & Investments - Others,Finance,64.61,41.57,null,null,1822.86,0.2,1.66,-1.65,-13.99,-25.36,2215.41,49.56,33.5,2050,0,0,2.08,-0.03,74.17,-0.52,0.4,null,1945.24,null,7.73,46.13,58.55,46,null,0,0,null,0,0
NSE:NCC,C,NCC Ltd,9431.51,150.22,Construction & Contracting,Infrastructure Developers & Operators,11.88,0.44,-5.66,-2.78,-18.23,1.25,1.06,-4.83,-28.39,-34.36,155.97,6.27,42.62,145.05,0.39,0.16,1.13,-6.64,22.25,0.23,17.29,-9.66,-12.28,-12.57,3.56,58.79,85.42,38.67,38.15,37.49,1727.94,1565.3,2922.76,980.02
NSE:NCLIND,C,NCL Industries Ltd,906.74,200.46,Cement,Cement,18.19,0.64,-12.5,-21.73,-1.83,1.02,-0.78,0.27,-1.11,-12.23,202.12,8.39,16.26,179.21,0.29,0.38,0.13,-1.19,40.95,-1.16,8.71,-22.28,1.94,4.44,11.86,34.26,342.03,78.91,219.9,148.34,951.98,1000.26,258.72,218
NSE:NDRAUTO,C,NDR Auto Components Ltd,1739.06,731.15,Auto Ancillaries - Diversified,Auto Ancillaries,29.87,2.31,13.68,33.49,9.19,5.36,-6.33,-11.47,-25.05,-33.87,799.69,22.15,40.07,551,0.16,0.15,0,0.05,73.13,0.08,20.08,31.94,7.96,14.77,32.7,40.07,157.39,114.32,13.02,27.7,245.27,146.56,52.22,31.17
NSE:NDRINVIT,C,NDR INVIT Trust,5068.96,128,Infrastructure Investment Trusts,Infrastructure Investment Trusts,46.55,13.37,null,null,-3.53,1.25,0,3.23,6.09,13.53,123.39,19.54,0,105,0.38,7.56,0.54,0.69,40.4,0.01,5.32,null,2.02,38,21.9,0,205.07,99.54,27.46,42.11,4902.67,3855.54,1453.11,447.75
NSE:NELCAST,C,Nelcast Ltd,817.9,94.01,"Castings, Forgings & Fastners","Castings, Forgings & Fastners",22.17,0.65,0.43,-23.98,-61.92,1.45,-3.02,-12.66,-24.26,-34.51,102,11.58,48.03,78.55,0.52,0.65,0.01,0.77,74.87,0,9.93,-18.28,-9.98,-9.59,19.68,51.62,281.11,118.43,2.31,1.7,507.39,446.11,291.58,328.92
NSE:NELCO,C,NELCO Ltd,1539.79,674.8,Telecom Services,Telecom Equipment & Infra Services,null,5.22,-7.53,-109.39,-173.46,11.98,-4.82,-9.77,-23.97,-23.85,721.23,55.46,44.59,672,0.56,0.6,0.03,-0.8,50.09,0,4.8,-85.15,5.34,-3,0.42,55.1,206.3,46.84,10.1,8.7,77.72,87.43,71.92,56.87
NSE:NEOGEN,C,Neogen Chemicals Ltd,3480.8,1319.4,Speciality Chemicals,Chemicals,133.54,4.35,8.44,-35.55,-67.15,4.35,16.67,16.13,-11.88,-17.98,1162.15,34.36,39.78,966.7,1.41,0.77,2.75,-3.02,51.23,0,4.99,-35.41,11.74,7.91,36.48,45.48,562.68,143.76,335.26,156.19,425.72,495.62,1131.51,408.92
NSE:NEPHROPLUS,C,Nephrocare Health Services Ltd,5069.71,505.25,Hospitals/Medical Services,Healthcare,76.21,6.71,null,null,null,5.33,1.84,null,null,null,477.24,30.32,1.41,446,0.44,0.3,null,null,63.85,null,12.92,null,null,null,13.28,1.41,201.72,81.22,5.84,0.69,null,null,257.78,196.21
NSE:NESCO,C,NESCO Ltd,8332.59,1182.6,Realty - Commercial,Realty,20.15,10.03,18.69,10.14,23.68,2.98,1.09,-4.82,-12.95,-7.8,1215.85,17.31,27.84,842.6,0.04,0,-0.09,0.95,68.54,0,18.35,5.79,23.71,24.51,40.35,27.84,92.99,83.3,760.78,752.95,1033.63,757.09,109.5,0.26
